,Model,Displ,Cyl,Trans,Drive,Fuel,Sales_Area,Stnd,Underhood_ID,Veh_Class,Air_Pollution_Score,FE_Calc_Appr,City_MPG,Hwy_MPG,Cmb_MPG,Unadj_Cmb_MPG,Greenhouse_Gas_Score,SmartWay
1446,LEXUS SC 430,4.3,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8TYXV04.3AJA,small car,6,Drv,16,23,19,24.1927,5,no
1447,LEXUS SC 430,4.3,(8 cyl),Auto-S6,2WD,Gasoline,FA,B8,8TYXV04.3AJA,small car,3,Drv,16,23,19,24.1927,5,no
1448,LINCOLN MKX,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,U2,8FMXT03.52EB,SUV,7,Drv,16,24,19,24.5555,5,no
1449,LINCOLN MKX,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,U2,8FMXT03.52EB,SUV,7,Drv,15,22,18,22.8389,5,no
1450,LINCOLN MKX,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8FMXT03.52EB,SUV,6,Drv,16,24,19,24.5555,5,no
1451,LINCOLN MKX,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,8FMXT03.52EB,SUV,6,Drv,15,22,18,22.8389,5,no
1452,LINCOLN MKZ,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,U2,8FMXV03.5VEP,midsize car,7,Drv,17,24,19,24.8679,5,no
1453,LINCOLN MKZ,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,U2,8FMXV03.5VEP,midsize car,7,Drv,18,28,22,28.0113,6,yes
1454,LINCOLN MKZ,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,8FMXV03.5VEP,midsize car,6,Drv,17,24,19,24.8679,5,no
1455,LINCOLN MKZ,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8FMXV03.5VEP,midsize car,6,Drv,18,28,22,28.0113,6,no
1456,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,B4,8FMXT05.44D7,pickup,7,Drv,12,16,14,17.4668,2,no
1457,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,B4,8FMXT05.44D7,pickup,7,Drv,13,17,14,18.0555,2,no
1458,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,B4,8FMXT05.44D7,pickup,7,Drv,12,16,14,17.4668,2,no
1459,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,B4,8FMXT05.44D7,pickup,7,Drv,13,17,14,18.0555,2,no
1460,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,B8,8FMXT05.44HA,pickup,3,Drv,12,16,14,17.4668,2,no
1461,LINCOLN Mark LT,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,B8,8FMXT05.44HA,pickup,3,Drv,13,17,14,18.0555,2,no
1462,LINCOLN Navigator,5.4,(8 cyl),Auto-L6,2WD,Gasoline,CA,U2,8FMXT05.44E6,SUV,7,Drv,12,18,14,18.5117,2,no
1464,LINCOLN Navigator,5.4,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,8FMXT05.44E6,SUV,6,Drv,12,18,14,18.5117,2,no
1466,LOTUS Elise,1.8,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8LTXV01.8JHB,small car,6,Drv,20,26,22,29.4225,6,no
1467,LOTUS Elise,1.8,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8LTXV01.8JHB,small car,6,Drv,21,27,23,30.5587,7,no
1468,LOTUS Elise,1.8,(4 cyl),Man-6,2WD,Gasoline,CA,L2,8LTXV01.8JHB,small car,6,Drv,20,26,22,29.4225,6,no
1469,LOTUS Elise,1.8,(4 cyl),Man-6,2WD,Gasoline,CA,L2,8LTXV01.8JHB,small car,6,Drv,21,27,23,30.5587,7,no
1470,LOTUS Exige,1.8,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8LTXV01.8JHB,small car,6,Drv,20,26,22,29.4225,6,no
1471,LOTUS Exige,1.8,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8LTXV01.8JHB,small car,6,Drv,21,27,23,30.5587,7,no
1472,LOTUS Exige,1.8,(4 cyl),Man-6,2WD,Gasoline,CA,L2,8LTXV01.8JHB,small car,6,Drv,20,26,22,29.4225,6,no
1473,LOTUS Exige,1.8,(4 cyl),Man-6,2WD,Gasoline,CA,L2,8LTXV01.8JHB,small car,6,Drv,21,27,23,30.5587,7,no
1474,MASERATI Granturismo,4.2,(8 cyl),Auto-6,2WD,Gasoline,FA,B5,8MAXV04.2LEV,small car,6,Drv,14,21,17,19.2874,4,no
1475,MASERATI Granturismo,4.2,(8 cyl),Auto-6,2WD,Gasoline,CA,L2,8MAXV04.2LEV,small car,6,Drv,14,21,17,19.2874,4,no
1476,MASERATI Quattroporte,4.2,(8 cyl),Auto-6,2WD,Gasoline,FA,B5,8MAXV04.2LEV,large car,6,Drv,13,19,15,17.5964,3,no
1477,MASERATI Quattroporte,4.2,(8 cyl),Auto-6,2WD,Gasoline,CA,L2,8MAXV04.2LEV,large car,6,Drv,13,19,15,17.5964,3,no
1478,MAZDA 3,2.0,(4 cyl),Auto-S4,2WD,Gasoline,CA,S2,8TKXV02.0NH1,small car,9.5,Drv,23,31,26,33.7686,8,yes
1479,MAZDA 3,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,S2,8TKXV02.0NH1,small car,9.5,Drv,24,32,27,36.1471,8,yes
1480,MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,S2,8TKXV02.3NH1,small car,9.5,Drv,22,29,24,32.1722,7,yes
1481,MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,S2,8TKXV02.3NH1,small car,9.5,Drv,22,29,25,32.9532,7,yes
1482,MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8TKXV02.3NF1,midsize car,7,Drv,18,26,20,26.6458,6,yes
1483,MAZDA 3,2.0,(4 cyl),Auto-S4,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,23,31,26,33.7686,8,yes
1484,MAZDA 3,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,24,32,27,36.1471,8,yes
1485,MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV02.35NN,midsize car,6,Drv,18,26,20,26.6458,6,no
1486,MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,22,29,24,32.1722,7,yes
1487,MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,22,29,25,32.9532,7,yes
1488,MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35DA,minivan,6,Drv,21,27,23,30.6332,7,yes
1489,MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35DA,minivan,6,Drv,22,28,24,31.6194,7,yes
1490,MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,8TKXV02.35DA,minivan,6,Drv,21,27,23,30.6332,7,yes
1491,MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TKXV02.35DA,minivan,6,Drv,22,28,24,31.6194,7,yes
1492,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,S2,8TKXV02.3NH2,midsize car,9.5,Drv,21,28,24,30.8872,7,yes
1493,MAZDA 6,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,U2,8TKXV03.05FA,midsize car,7,Drv,17,25,20,25.8711,6,yes
1494,MAZDA 6,3.0,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXV03.05FA,midsize car,7,Drv,18,25,20,26.4515,6,yes
1495,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35DB,midsize car,6,Drv,21,28,24,30.8872,7,yes
1496,MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35DB,midsize car,6,Drv,21,29,24,30.9074,7,yes
1497,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,8TKXV02.35DB,midsize car,6,Drv,21,28,24,30.8872,7,yes
1498,MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TKXV02.35DB,midsize car,6,Drv,21,29,24,30.9074,7,yes
1499,MAZDA 6,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV03.05FA,midsize car,6,Drv,17,25,20,25.8711,6,no
1500,MAZDA 6,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV03.05FA,midsize car,6,Drv,18,25,20,26.4515,6,no
1501,MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,8FMXT02.31BA,pickup,7,Drv,19,24,21,26.8004,6,yes
1502,MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8FMXT02.31BA,pickup,7,Drv,21,26,23,30.3187,7,yes
1503,MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT02.31EL,pickup,6,Drv,19,24,21,26.8004,6,no
1504,MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT02.31EL,pickup,6,Drv,21,26,23,30.3187,7,yes
1505,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8FMXT03.02BB,pickup,7,Drv,15,20,17,21.5304,4,no
1506,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT03.01EM,pickup,6,Drv,15,20,17,21.5304,4,no
1507,MAZDA B3000,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT03.01EM,pickup,6,Drv,16,21,18,23.4429,5,no
1508,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT03.02EH,pickup,6,Drv,15,20,17,21.5304,4,no
1509,MAZDA B3000,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT03.02EH,pickup,6,Drv,16,21,18,23.4429,5,no
1510,MAZDA B4000,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,15,20,17,21.8343,4,no
1511,MAZDA B4000,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,14,17,15,19.318,3,no
1512,MAZDA B4000,4.0,(6 cyl),Man-5,4WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,15,19,16,21.2167,4,no
1513,MAZDA B4000,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,15,20,17,21.8343,4,no
1514,MAZDA B4000,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,14,17,15,19.318,3,no
1515,MAZDA B4000,4.0,(6 cyl),Man-5,4WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,15,19,16,21.2167,4,no
1516,MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXT02.35DA,SUV,6,Drv,17,23,19,24.892,5,no
1517,MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TKXT02.35DA,SUV,6,Drv,16,22,18,23.9919,5,no
1518,MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,CA,L2,8TKXT02.35DA,SUV,6,Drv,17,23,19,24.892,5,no
1519,MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,CA,L2,8TKXT02.35DA,SUV,6,Drv,16,22,18,23.9919,5,no
1520,MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXT03.75FA,SUV,7,Drv,16,22,18,23.5385,5,no
1521,MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TKXT03.75FA,SUV,7,Drv,15,21,17,22.1503,4,no
1522,MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXT03.75FA,SUV,6,Drv,16,22,18,23.5385,5,no
1523,MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TKXT03.75FA,SUV,6,Drv,15,21,17,22.1503,4,no
1524,MAZDA MX-5,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,20,27,23,29.5255,7,yes
1525,MAZDA MX-5,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,21,28,24,31.2067,7,yes
1526,MAZDA MX-5,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,22,27,24,31.3331,7,yes
1527,MAZDA MX-5,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,20,27,23,29.5255,7,yes
1528,MAZDA MX-5,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,21,28,24,31.2067,7,yes
1529,MAZDA MX-5,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,22,27,24,31.3331,7,yes
1530,MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV01.35DA,small car,6,Drv,16,22,18,23.8883,5,no
1531,MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV01.35DA,small car,6,Drv,16,23,19,24.2008,5,no
1532,MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,CA,L2,8TKXV01.35DA,small car,6,Drv,16,22,18,23.8883,5,no
1533,MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,CA,L2,8TKXV01.35DA,small car,6,Drv,16,23,19,24.2008,5,no
1534,MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8FMXT02.31EF,SUV,7,Drv,22,28,24,31.913,7,yes
1535,MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
1536,MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT02.31EF,SUV,6,Drv,22,28,24,31.913,7,yes
1537,MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
1538,MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
1539,MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
1540,MAZDA Tribute,3.0,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
1541,MAZDA Tribute,3.0,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
1542,MAZDA Tribute,3.0,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
1543,MAZDA Tribute,3.0,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
1544,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8FMXT02.32ZE,SUV,9.5,Drv,34,30,32,43.7088,9,yes
1545,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,CA,S2,8FMXT02.32ZE,SUV,9.5,Drv,29,27,28,38.219,8,yes
1546,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8FMXT02.32ZE,SUV,8,Drv,34,30,32,43.7088,9,yes
1547,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,FA,B3,8FMXT02.32ZE,SUV,8,Drv,29,27,28,38.219,8,yes
1548,MERCEDES-BENZ C300,3.0,(6 cyl),Man-6,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,18,26,21,26.8575,6,yes
1549,MERCEDES-BENZ C300,3.0,(6 cyl),Auto-L7,2WD,ethanol/gas,FA,B5,8MBXV03.0U2A,small car,6/6,Drv,13/18,19/25,15/21,19.7699,7/6,no
1550,MERCEDES-BENZ C300,3.0,(6 cyl),Auto-L7,2WD,ethanol/gas,CA,L2,8MBXV03.0U2A,small car,6/4,Drv,13/18,19/25,15/21,19.7699,7/6,no
1551,MERCEDES-BENZ C350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,25.8353,6,yes
1552,MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB05.5U2A,small car,7,Drv,14,21,17,21.5854,4,no
1553,MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB05.5U2A,small car,6,Drv,14,21,17,21.5854,4,no
1554,MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.6649,1,no
1555,MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.6649,1,no
1556,MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,11,18,14,17.39,2,no
1557,MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,11,18,14,17.39,2,no
1558,MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.8416,1,no
1559,MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.8416,1,no
1560,MERCEDES-BENZ CLK350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,26.9756,6,yes
1561,MERCEDES-BENZ CLK350 Cabriolet,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,25.8697,6,yes
1562,MERCEDES-BENZ CLK550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,15,22,17,22.1871,4,no
1563,MERCEDES-BENZ CLK550 Cabriolet,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,15,21,17,21.8924,4,no
1564,MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,19,14,18.1105,2,no
1565,MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,19,14,18.1105,2,no
1566,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,18,14,17.6711,2,no
1567,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,18,14,17.6711,2,no
1568,MERCEDES-BENZ CLS550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,14,21,16,21.1376,4,no
1569,MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,18,14,18.2107,2,no
1570,MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,18,14,18.2107,2,no
1571,MERCEDES-BENZ E320 Bluetec,3.0,(6 cyl),Auto-L7,2WD,diesel,FA,B8,8MBXV03.0BN8,midsize car,3,Drv,23,32,26,34.6809,7,no
1572,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,S2,8MBXV03.5S2A,midsize car,9.5,Drv,17,24,19,24.8679,5,no
1573,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,midsize car,7,Drv,17,24,19,24.8679,5,no
1574,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,B4,8MBXV03.5S2A,midsize car,7,Drv,17,24,19,24.8679,5,no
1575,MERCEDES-BENZ E550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,midsize car,7,Drv,15,22,17,22.5424,4,no
1576,MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,midsize car,7,Drv,13,19,16,19.9254,4,no
1577,MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,midsize car,6,Drv,13,19,16,19.9254,4,no
1578,MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,midsize car,6,Drv,12,19,15,18.6241,3,no
1579,MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,midsize car,6,Drv,12,19,15,18.6241,3,no
1580,MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,station wagon,6,Drv,12,18,14,18.2927,2,no
1581,MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,station wagon,6,Drv,12,18,14,18.2927,2,no
1582,MERCEDES-BENZ G500,5.0,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXT05.5L2A,SUV,6,Drv,12,15,13,16.4789,1,no
1583,MERCEDES-BENZ G500,5.0,(8 cyl),Auto-L7,4WD,Gasoline,CA,L2,8MBXT05.5L2A,SUV,6,Drv,12,15,13,16.4789,1,no
1584,MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8MBXT05.5L2A,SUV,6,Drv,11,13,12,15.1536,0,no
1585,MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,8MBXT05.5L2A,SUV,6,Drv,11,13,12,15.1536,0,no
1586,MERCEDES-BENZ GL320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,20,26.5701,4,no
1587,MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,18,15,19.0099,3,no
1588,MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,18,15,19.0099,3,no
1589,MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,17,14,18.5119,2,no
1590,MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,17,14,18.5119,2,no
1591,MERCEDES-BENZ ML320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,21,26.8962,5,no
1592,MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,20,17,21.4786,4,no
1593,MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB03.5U2A,SUV,6,Drv,15,20,17,21.4786,4,no
1594,MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,18,15,19.2178,3,no
1595,MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,18,15,19.2178,3,no
1596,MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
1597,MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
1598,MERCEDES-BENZ Maybach 57S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
1599,MERCEDES-BENZ Maybach 57S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
1600,MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
1601,MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
1602,MERCEDES-BENZ Maybach 62S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
1603,MERCEDES-BENZ Maybach 62S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
1604,MERCEDES-BENZ R320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,21,26.9374,5,no
1605,MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,20,17,21.507,4,no
1606,MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB03.5U2A,SUV,6,Drv,15,20,17,21.507,4,no
1607,MERCEDES-BENZ R350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,19,16,21.2717,4,no
